GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,PLAYER_NAME_LABEL,SEASON_START_YEAR,ERA,RESULT,CALC_DISTANCE_FT,PLAYER
Shot Chart Detail,22500362,102,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,3,30,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13.0,-34.0,128.0,1,0,20251207,PHI,LAL,Luka Dončić,2025,PHI,Missed,13.243866504914644,Luka Dončić
Shot Chart Detail,22500362,127,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,2,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-207.0,155.0,1,1,20251207,PHI,LAL,Luka Dončić,2025,PHI,Made,25.86000773395089,Luka Dončić
Shot Chart Detail,22500362,253,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,6,58,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,168.0,195.0,1,0,20251207,PHI,LAL,Luka Dončić,2025,PHI,Missed,25.738881094561975,Luka Dončić
Shot Chart Detail,22500362,276,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,5,40,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,33.0,39.0,1,1,20251207,PHI,LAL,Luka Dončić,2025,PHI,Made,5.10881590977792,Luka Dončić
Shot Chart Detail,22500362,329,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,2,24,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9.0,66.0,69.0,1,0,20251207,PHI,LAL,Luka Dončić,2025,PHI,Missed,9.54829827770373,Luka Dončić
Shot Chart Detail,22500362,332,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,2,1,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-107.0,101.0,1,1,20251207,PHI,LAL,Luka Dončić,2025,PHI,Made,14.713938969562161,Luka Dončić
Shot Chart Detail,22500362,347,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,1,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,125.0,231.0,1,0,20251207,PHI,LAL,Luka Dončić,2025,PHI,Missed,26.265186083483208,Luka Dončić
Shot Chart Detail,22500362,365,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,0,30,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,91.0,243.0,1,1,20251207,PHI,LAL,Luka Dončić,2025,PHI,Made,25.948024973010952,Luka Dončić
Shot Chart Detail,22500362,398,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,8,55,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-89.0,136.0,1,0,20251207,PHI,LAL,Luka Dončić,2025,PHI,Missed,16.253307355735323,Luka Dončić
Shot Chart Detail,22500362,410,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,7,46,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,81.0,155.0,1,1,20251207,PHI,LAL,Luka Dončić,2025,PHI,Made,17.488853593074648,Luka Dončić
Shot Chart Detail,22500362,427,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,6,20,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-91.0,98.0,1,1,20251207,PHI,LAL,Luka Dončić,2025,PHI,Made,13.373481222179961,Luka Dončić
Shot Chart Detail,22500362,461,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,3,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,127.0,224.0,1,0,20251207,PHI,LAL,Luka Dončić,2025,PHI,Missed,25.74975728040946,Luka Dončić
Shot Chart Detail,22500362,465,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,3,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,16.0,117.0,1,0,20251207,PHI,LAL,Luka Dončić,2025,PHI,Missed,11.80889495253472,Luka Dončić
Shot Chart Detail,22500362,524,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,0,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,156.0,216.0,1,0,20251207,PHI,LAL,Luka Dončić,2025,PHI,Missed,26.64432397340942,Luka Dončić
Shot Chart Detail,22500362,603,1629029,Luka Dončić,1610612747,Los Angeles Lakers,4,6,26,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12.0,-76.0,94.0,1,0,20251207,PHI,LAL,Luka Dončić,2025,PHI,Missed,12.088010589009262,Luka Dončić
Shot Chart Detail,22500362,610,1629029,Luka Dončić,1610612747,Los Angeles Lakers,4,6,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-29.0,261.0,1,0,20251207,PHI,LAL,Luka Dončić,2025,PHI,Missed,26.260616900598507,Luka Dončić
Shot Chart Detail,22500362,622,1629029,Luka Dončić,1610612747,Los Angeles Lakers,4,5,14,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,15.0,80.0,138.0,1,1,20251207,PHI,LAL,Luka Dončić,2025,PHI,Made,15.951175505272332,Luka Dončić
Shot Chart Detail,22500362,657,1629029,Luka Dončić,1610612747,Los Angeles Lakers,4,2,7,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-27.0,261.0,1,0,20251207,PHI,LAL,Luka Dončić,2025,PHI,Missed,26.239283526803852,Luka Dončić
Shot Chart Detail,22500379,14,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,11,8,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-147.0,10.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,14.733974345029925,Luka Dončić
Shot Chart Detail,22500379,26,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,10,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28.0,67.0,277.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,28.498771903364535,Luka Dončić
Shot Chart Detail,22500379,50,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,7,38,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-100.0,235.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,25.53918557824427,Luka Dončić
Shot Chart Detail,22500379,70,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,6,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-10.0,250.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,25.019992006393608,Luka Dončić
Shot Chart Detail,22500379,74,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,5,53,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,40.0,46.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,6.095900261651268,Luka Dončić
Shot Chart Detail,22500379,95,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,4,53,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-28.0,56.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,6.260990336999411,Luka Dončić
Shot Chart Detail,22500379,149,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,1,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,22.0,17.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,2.7802877548915688,Luka Dončić
Shot Chart Detail,22500379,154,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,1,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,110.0,253.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,27.587859648765793,Luka Dončić
Shot Chart Detail,22500379,169,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,0,34,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,135.0,242.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,27.710828208481967,Luka Dončić
Shot Chart Detail,22500379,279,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,5,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-169.0,199.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,26.10785322465254,Luka Dončić
Shot Chart Detail,22500379,300,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,4,34,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,54.0,166.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,17.456230979223438,Luka Dončić
Shot Chart Detail,22500379,322,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,3,46,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,49.0,105.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,11.587061750072795,Luka Dončić
Shot Chart Detail,22500379,345,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,2,11,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,174.0,180.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,25.03517525403008,Luka Dončić
Shot Chart Detail,22500379,351,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,1,44,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10.0,69.0,82.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,10.716809226630845,Luka Dončić
Shot Chart Detail,22500379,371,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,0,31,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,38.0,93.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,10.046392387319937,Luka Dončić
Shot Chart Detail,22500379,373,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,0,27,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,28.0,13.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,3.087069808086626,Luka Dončić
Shot Chart Detail,22500379,379,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,0,3,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22.0,-70.0,216.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,22.70594635772753,Luka Dončić
Shot Chart Detail,22500379,439,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,7,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-107.0,237.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,26.003461308064356,Luka Dončić
Shot Chart Detail,22500379,458,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,6,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-212.0,169.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,27.11180554666177,Luka Dončić
Shot Chart Detail,22500379,476,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,5,52,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,91.0,73.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,11.666190466471907,Luka Dončić
Shot Chart Detail,22500379,489,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,4,59,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-102.0,176.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,20.342074623793906,Luka Dončić
Shot Chart Detail,22500379,507,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,3,48,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,4.0,172.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,17.204650534085253,Luka Dončić
Shot Chart Detail,22500379,540,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,1,12,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9.0,-71.0,60.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,9.29569792968769,Luka Dončić
Shot Chart Detail,22500379,550,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,0,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29.0,-200.0,215.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,29.364093720052047,Luka Dončić
Shot Chart Detail,22500379,641,1629029,Luka Dončić,1610612747,Los Angeles Lakers,4,6,42,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,29.0,63.0,1,0,20251218,UTA,LAL,Luka Dončić,2025,UTA,Missed,6.935416353759881,Luka Dončić
Shot Chart Detail,22500379,653,1629029,Luka Dončić,1610612747,Los Angeles Lakers,4,6,26,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,-54.0,96.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,11.014535850411491,Luka Dončić
Shot Chart Detail,22500379,670,1629029,Luka Dončić,1610612747,Los Angeles Lakers,4,4,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28.0,-218.0,186.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,28.65658737533135,Luka Dončić
Shot Chart Detail,22500379,680,1629029,Luka Dončić,1610612747,Los Angeles Lakers,4,4,23,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31.0,-34.0,311.0,1,1,20251218,UTA,LAL,Luka Dončić,2025,UTA,Made,31.28530006248941,Luka Dončić
Shot Chart Detail,22500395,7,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,11,37,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,67.0,141.0,1,0,20251220,LAC,LAL,Luka Dončić,2025,LAC,Missed,15.61089363233252,Luka Dončić
Shot Chart Detail,22500395,40,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,8,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,74.0,145.0,1,0,20251220,LAC,LAL,Luka Dončić,2025,LAC,Missed,16.27912774076056,Luka Dončić
Shot Chart Detail,22500395,65,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,6,17,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,-51.0,150.0,1,0,20251220,LAC,LAL,Luka Dončić,2025,LAC,Missed,15.843295111813072,Luka Dončić
Shot Chart Detail,22500395,73,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,5,40,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,56.0,53.0,1,0,20251220,LAC,LAL,Luka Dončić,2025,LAC,Missed,7.710382610480494,Luka Dončić
Shot Chart Detail,22500395,97,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,4,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,228.0,71.0,1,0,20251220,LAC,LAL,Luka Dončić,2025,LAC,Missed,23.879907872519105,Luka Dončić
Shot Chart Detail,22500395,114,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,3,12,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,156.0,205.0,1,0,20251220,LAC,LAL,Luka Dončić,2025,LAC,Missed,25.760628874311276,Luka Dončić
Shot Chart Detail,22500395,125,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,2,40,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,5.0,79.0,1,1,20251220,LAC,LAL,Luka Dončić,2025,LAC,Made,7.9158069708653205,Luka Dončić
Shot Chart Detail,22500395,133,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,1,35,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-15.0,248.0,1,0,20251220,LAC,LAL,Luka Dončić,2025,LAC,Missed,24.845321491178176,Luka Dončić
Shot Chart Detail,22500395,145,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,0,49,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,-60.0,148.0,1,1,20251220,LAC,LAL,Luka Dončić,2025,LAC,Made,15.969971822141705,Luka Dončić
Shot Chart Detail,22500395,148,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,0,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31.0,196.0,247.0,1,0,20251220,LAC,LAL,Luka Dončić,2025,LAC,Missed,31.531730050855124,Luka Dončić
Shot Chart Detail,22500395,233,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,6,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,136.0,224.0,1,1,20251220,LAC,LAL,Luka Dončić,2025,LAC,Made,26.20534296665472,Luka Dončić
Shot Chart Detail,22500395,244,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,4,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-85.0,235.0,1,0,20251220,LAC,LAL,Luka Dončić,2025,LAC,Missed,24.9899979991996,Luka Dončić
Shot Chart Detail,22500395,272,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,3,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14.0,138.0,47.0,1,1,20251220,LAC,LAL,Luka Dončić,2025,LAC,Made,14.57840869230932,Luka Dončić
Shot Chart Detail,22500446,19,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,10,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,6.0,16.0,1,1,20251228,LAL,SAC,Luka Dončić,2025,LAL,Made,1.708800749063506,Luka Dončić
Shot Chart Detail,22500446,59,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,6,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29.0,-77.0,282.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,29.232345099221856,Luka Dončić
Shot Chart Detail,22500446,86,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,4,49,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,130.0,241.0,1,1,20251228,LAL,SAC,Luka Dončić,2025,LAL,Made,27.382658746002004,Luka Dončić
Shot Chart Detail,22500446,94,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,4,23,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,86.0,257.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,27.10073799733136,Luka Dončić
Shot Chart Detail,22500446,96,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,4,12,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,116.0,145.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,18.56906028855526,Luka Dončić
Shot Chart Detail,22500446,102,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,4,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-218.0,145.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,26.181863951980194,Luka Dončić
Shot Chart Detail,22500446,213,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,8,7,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29.0,-81.0,279.0,1,1,20251228,LAL,SAC,Luka Dončić,2025,LAL,Made,29.052022304824153,Luka Dončić
Shot Chart Detail,22500446,239,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,5,59,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9.0,-64.0,69.0,1,1,20251228,LAL,SAC,Luka Dončić,2025,LAL,Made,9.411163583744573,Luka Dončić
Shot Chart Detail,22500446,250,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,5,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-4.0,13.0,1,1,20251228,LAL,SAC,Luka Dončić,2025,LAL,Made,1.3601470508735445,Luka Dončić
Shot Chart Detail,22500446,252,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,5,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28.0,78.0,276.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,28.681004166521085,Luka Dončić
Shot Chart Detail,22500446,261,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,4,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-116.0,239.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,26.566332076521213,Luka Dončić
Shot Chart Detail,22500446,272,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,3,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,13.0,32.0,1,1,20251228,LAL,SAC,Luka Dončić,2025,LAL,Made,3.4539832078341086,Luka Dončić
Shot Chart Detail,22500446,312,1629029,Luka Dončić,1610612747,Los Angeles Lakers,2,1,5,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,121.0,236.0,1,1,20251228,LAL,SAC,Luka Dončić,2025,LAL,Made,26.52112365643658,Luka Dončić
Shot Chart Detail,22500446,351,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,10,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,200.0,152.0,1,1,20251228,LAL,SAC,Luka Dončić,2025,LAL,Made,25.12050954897213,Luka Dončić
Shot Chart Detail,22500446,373,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,8,47,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,136.0,215.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,25.440322325002093,Luka Dončić
Shot Chart Detail,22500446,397,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,7,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,129.0,145.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,19.407730418572903,Luka Dončić
Shot Chart Detail,22500446,411,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,6,11,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-31.0,69.0,1,1,20251228,LAL,SAC,Luka Dončić,2025,LAL,Made,7.5643902596309776,Luka Dončić
Shot Chart Detail,22500446,425,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,5,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,6.0,274.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,27.406568555731308,Luka Dončić
Shot Chart Detail,22500446,435,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,4,51,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-148.0,215.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,26.101532522057017,Luka Dončić
Shot Chart Detail,22500446,442,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,4,19,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8.0,-49.0,69.0,1,1,20251228,LAL,SAC,Luka Dončić,2025,LAL,Made,8.462860036654275,Luka Dončić
Shot Chart Detail,22500446,477,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,0,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-141.0,226.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,26.63775516067373,Luka Dončić
Shot Chart Detail,22500446,484,1629029,Luka Dončić,1610612747,Los Angeles Lakers,3,0,13,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,21.0,27.0,1,0,20251228,LAL,SAC,Luka Dončić,2025,LAL,Missed,3.4205262752974144,Luka Dončić
Shot Chart Detail,22500446,598,1629029,Luka Dončić,1610612747,Los Angeles Lakers,4,4,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-162.0,205.0,1,1,20251228,LAL,SAC,Luka Dončić,2025,LAL,Made,26.1283371074395,Luka Dončić
Shot Chart Detail,22500460,18,1629029,Luka Dončić,1610612747,Los Angeles Lakers,1,10,34,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,48.0,35.0,1,0,20251230,LAL,DET,Luka Dončić,2025,LAL,Missed,5.940538696111658,Luka Dončić
